449,brake,n,тормоз,,2150,0.978
450,brake,v,тормозить,,2150,0.978
451,branch,n,ветка,"the branch of an antler, a chandelier, or a railway",1514,1.587
452,branch,n,рукав,the branches of a hyperbola,1514,1.587
453,branch,n,отрасль,"Our main branch is downtown, and we have branches in all major suburbs.",1514,1.587
454,branch,n,"филиал, отделение",the English branch of a family,1514,1.587
455,break,v,,The femur has a clean break and so should heal easily.,235,14.192
456,break,v,"ломать(ся), разбивать(ся)","I had won four games in a row, but now you've broken my streak of luck.",235,14.192
457,break,v,прерывать,The femur has a clean break and so should heal easily.,235,14.192
458,break,n,пролом,The femur has a clean break and so should heal easily.,235,14.192
459,break,v,разрыв,The femur has a clean break and so should heal easily.,235,14.192
460,break,v,перерыв,The femur has a clean break and so should heal easily.,235,14.192
461,break,v,также a- сломанный,"I had won four games in a row, but now you've broken my streak of luck.",235,14.192
462,break,v,,The femur has a clean break and so should heal easily.,235,14.192
463,breath,n,дыхание,I could hear the breath of the runner behind me.,513,6.067
464,breath,n,вздох,I could hear the breath of the runner behind me.,513,6.067
465,brick,n,кирпич,,1857,1.189
466,brick,a,кирпичный,,1857,1.189
467,brief,n,резюме,We got a news brief.,1132,2.316
468,brief,a,краткий,We got a news brief.,1132,2.316
469,brief,v,кратко излагать,We got a news brief.,1132,2.316
470,brief,n,инструктаж,We got a news brief.,1132,2.316
471,brief,n,указания,We got a news brief.,1132,2.316
472,bright,a,"яркий, светлый",Your brights are on.,717,4.094
473,bright,a,смышленый,Your brights are on.,717,4.094
474,bring,v,brought,"Waiter, please bring me a single malt whiskey.",267,12.506
475,bring,v,приносить,The new company director brought a fresh perspective on sales and marketing.,267,12.506
476,bring,v,приводить,The controversial TV broadcast brought a storm of complaints.,267,12.506
477,bring,v,привозить,What does coal bring per ton?,267,12.506
478,bring,v,влечь за собой,The closer Jones can really bring it.,267,12.506
479,broad,a,широкий,the broad expanse of ocean,1892,1.165
480,broad,a,свободный,the broad expanse of ocean,1892,1.165
481,broad,a,явный,the broad expanse of ocean,1892,1.165
482,broad,a,полный,the broad expanse of ocean,1892,1.165
483,broad,adv,широко,the broad expanse of ocean,1892,1.165
484,broad,a,свободно,the broad expanse of ocean,1892,1.165
485,broad,a,вполне,the broad expanse of ocean,1892,1.165
486,brown,a,коричневый,The browns and greens in this painting give it a nice woodsy feel.,690,4.304
487,brown,a,смуглый,The browns and greens in this painting give it a nice woodsy feel.,690,4.304
488,bruise,n,синяк,,2182,0.96
489,bruise,n,ушиб,,2182,0.96
490,bruise,v,ушибать,,2182,0.96
491,brush,n,щетка,She gave her hair a quick brush.,1139,2.284
492,brush,n,кисть,She gave her hair a quick brush.,1139,2.284
493,brush,v,чистить,She gave her hair a quick brush.,1139,2.284
494,bubble,n,пузырь,"bubbles in window glass, or in a lens",2133,0.988
495,bubble,n,дутое предприятие,"bubbles in window glass, or in a lens",2133,0.988
496,bubble,v,пузыриться,"bubbles in window glass, or in a lens",2133,0.988
497,bubble,n,кипеть,"bubbles in window glass, or in a lens",2133,0.988
498,bud,n,сокр. от buddy приятель,,902,3084.0
499,bud,n,также: почка,,902,3084.0
500,bud,n,девушка-подросток,,902,3084.0
501,bug,n,"жук, насекомое",,1477,1.632
502,bug,n,потайной микрофон,,1477,1.632
503,bug,v,устанавливать подслуш. микроф.,,1477,1.632
504,bug,n,вести тайн наблюд.,,1477,1.632
505,build,v,built,Rugby players are of sturdy build.,261,12.896
506,build,v,строить,The computer company has introduced a new prototype build to beta testers.,261,12.896
507,build,v,"также n- здание, строение",I made a build that looked like the Parthenon in that game.,261,12.896
508,build,v,строительство,This code won't build any more. Have you made any changes?,261,12.896
509,bump,n,"столкновение, удар",,1866,1.185
510,bump,n,шишка,,1866,1.185
511,bump,v,"ударяться, налетать",,1866,1.185
512,bunch,n,связка,a bunch of grapes;  a bunch of bananas;  a bunch of keys;  a bunch of yobs on a street corner,1542,1.535
513,bunch,n,пучок,He still hangs out with the same bunch.,1542,1.535
514,bunch,n,букет,a bunch of trouble,1542,1.535
515,bunch,n,гроздь,A bunch of them went down to the field.,1542,1.535
516,bunch,v,"собирать, связывать","Two to four filler leaves are laid end to end and rolled into the two halves of the binder leaves, making up what is called the bunch.",1542,1.535
517,burn,v,"бр. burnt, burnt",She had second-degree burns from falling in the bonfire.,512,6.082
518,burn,v,жечь,She had second-degree burns from falling in the bonfire.,512,6.082
519,burn,v,гореть,She had second-degree burns from falling in the bonfire.,512,6.082
520,burn,v,также a- горящий,The child's forehead was burning with fever.  Her cheeks burned with shame.,512,6.082
521,burst,v,burst,,850,3.293
522,burst,v,взрываться,,850,3.293
523,burst,v,лопаться,,850,3.293
524,burst,v,прорываться,,850,3.293
525,burst,n,вспышка,,850,3.293
526,burst,v,взрыв,,850,3.293
527,bury,v,хоронить,bury a bone;  bury the embers,1323,1.879
528,bury,v,зарывать,bury a bone;  bury the embers,1323,1.879
529,bury,v,прятать,bury a bone;  bury the embers,1323,1.879
530,bush,n,куст,bushes to support pea vines,1860,1.187
531,bush,n,кустарник,bushes to support pea vines,1860,1.187
532,but,adv,"только, лишь",It has to be done – no ifs or buts.,28,142.579
533,but,prep,кроме,It has to be done – no ifs or buts.,28,142.579
534,but,adv,"но, а",It has to be done – no ifs or buts.,28,142.579
535,button,n,пуговица,April fastened the buttons of her overcoat to keep out the wind.,821,3.439
536,button,n,кнопка,April fastened the buttons of her overcoat to keep out the wind.,821,3.439
537,buy,v,bought,"At only $30, the second-hand kitchen table was a great buy.",566,5.291
538,buy,v,покупать,I've bought material comfort by foregoing my dreams.,566,5.291
539,buzz,n,жужжание,,1538,1.546
540,buzz,n,гул,,1538,1.546
541,buzz,v,жужжать,,1538,1.546
542,buzz,n,гудеть,,1538,1.546
543,by,prep,"у, около",geography bee,68,67.36
544,by,prep,посредством,geography bee,68,67.36
545,by,adv,"близко, рядом",geography bee,68,67.36
546,cabin,n,кабина,,1168,2.201
547,cabin,n,каюта,,1168,2.201
548,cabin,n,хижина,,1168,2.201
549,cabinet,n,сервант,,1932,1.139
550,cabinet,n,шкафчик,,1932,1.139
551,cabinet,n,устн. кабинет,,1932,1.139
552,cabinet,n,будуар,,1932,1.139
553,cable,n,канат,I tried to watch the movie last night but my cable was out.,1248,2.031
554,cable,n,трос,I tried to watch the movie last night but my cable was out.,1248,2.031
555,cable,n,кабель,I tried to watch the movie last night but my cable was out.,1248,2.031
556,cage,n,клетка,,1519,1.581
557,cage,n,жарг. тюрьма,,1519,1.581
558,cage,n,"a- запертый в кл., жарг. заключенный",,1519,1.581
559,call,n,призыв,I received several calls today.,126,29.64
560,call,n,звонок по тел.,I received several calls today.,126,29.64
561,call,v,звать,I received several calls today.,126,29.64
562,calm,a,"спокойный, тихий",to calm a crying baby,986,2.687
563,calm,v,успокаивать,to calm a crying baby,986,2.687
564,cap,n,"кепка, шапка",The children were all wearing caps to protect them from the sun.,1427,1.714
565,cap,n,верхушка,The children were all wearing caps to protect them from the sun.,1427,1.714
566,cap,n,крышка,The children were all wearing caps to protect them from the sun.,1427,1.714
567,card,n,карта,He played cards with his friends.,647,4.58
568,card,n,открытка,He played cards with his friends.,647,4.58
569,card,n,билет,He played cards with his friends.,647,4.58
570,care,n,"забота, уход",Care should be taken when holding babies.,429,7.419
571,care,n,осторожность,Care should be taken when holding babies.,429,7.419
572,care,v,заботиться,Care should be taken when holding babies.,429,7.419
573,career,n,"карьера, успех",Washington's career as a soldier,2119,1.002
574,career,n,быстрое движение,Washington's career as a soldier,2119,1.002
575,career,n,"профессия, занятие",Washington's career as a soldier,2119,1.002
576,careful,a,осторожный,He was a slow and careful driver.,528,5.752
577,careful,a,внимательный,He was a slow and careful driver.,528,5.752
578,careful,a,–adv осторожно,He was a slow and careful driver.,528,5.752
579,carpet,n,ковер,"After the fire, they carpeted over the blackened hardwood flooring.",1691,1.346
580,carpet,n,покрытие,"After the fire, they carpeted over the blackened hardwood flooring.",1691,1.346
581,carpet,v,устилать,"After the fire, they carpeted over the blackened hardwood flooring.",1691,1.346
582,carry,v,"нести, переносить",Adjust your carry from time to time so that you don't tire too quickly.,364,8.682
583,carry,v,везти,Adjust your carry from time to time so that you don't tire too quickly.,364,8.682
584,cart,n,телега,,1977,1.103
585,cart,n,повозка,,1977,1.103
586,carve,v,"вырезать, высекать, резать",,2168,0.968
587,carve,v,резьба,,2168,0.968
